Month,HBT,Specialty,Within18Weeks,Within18WeeksQF,Over18Weeks,Over18WeeksQF,Unknown,UnknownQF,Performance,PerformanceQF,Completeness,CompletenessQF
201402,SB0801,All Specialties,115,,0,,8,,100,,93.4959349593496,
201403,SB0801,All Specialties,146,,0,,13,,100,,91.8238993710692,
201404,SB0801,All Specialties,169,,0,,10,,100,,94.413407821229,
201405,SB0801,All Specialties,140,,0,,11,,100,,92.7152317880795,
201406,SB0801,All Specialties,148,,0,,12,,100,,92.5,
201407,SB0801,All Specialties,155,,0,,9,,100,,94.5121951219512,
201408,SB0801,All Specialties,148,,0,,8,,100,,94.8717948717949,
201409,SB0801,All Specialties,138,,0,,10,,100,,93.2432432432432,
201410,SB0801,All Specialties,144,,0,,5,,100,,96.6442953020134,
201411,SB0801,All Specialties,125,,0,,3,,100,,97.65625,
201412,SB0801,All Specialties,99,,0,,3,,100,,97.0588235294118,
201501,SB0801,All Specialties,130,,0,,5,,100,,96.2962962962963,
201502,SB0801,All Specialties,111,,0,,2,,100,,98.2300884955752,
201503,SB0801,All Specialties,162,,0,,7,,100,,95.8579881656805,
201504,SB0801,All Specialties,135,,0,,4,,100,,97.1223021582734,
201505,SB0801,All Specialties,120,,0,,5,,100,,96,
201506,SB0801,All Specialties,151,,0,,1,,100,,99.3421052631579,
201507,SB0801,All Specialties,139,,0,,9,,100,,93.9189189189189,
201508,SB0801,All Specialties,149,,0,,3,,100,,98.0263157894737,
201509,SB0801,All Specialties,149,,0,,0,,100,,100,
201510,SB0801,All Specialties,143,,0,,6,,100,,95.9731543624161,
201511,SB0801,All Specialties,164,,0,,3,,100,,98.2035928143712,
201512,SB0801,All Specialties,135,,0,,0,,100,,100,
201601,SB0801,All Specialties,131,,0,,3,,100,,97.7611940298508,
201602,SB0801,All Specialties,121,,0,,0,,100,,100,
201603,SB0801,All Specialties,129,,0,,0,,100,,100,
201604,SB0801,All Specialties,106,,0,,2,,100,,98.1481481481482,
201605,SB0801,All Specialties,129,,0,,3,,100,,97.7272727272727,
201606,SB0801,All Specialties,126,,0,,1,,100,,99.2125984251969,
201607,SB0801,All Specialties,121,,0,,1,,100,,99.1803278688525,
201608,SB0801,All Specialties,148,,0,,2,,100,,98.6666666666667,
201609,SB0801,All Specialties,118,,0,,0,,100,,100,
201610,SB0801,All Specialties,135,,0,,0,,100,,100,
201611,SB0801,All Specialties,155,,0,,3,,100,,98.1012658227848,
201612,SB0801,All Specialties,121,,0,,0,,100,,100,
201701,SB0801,All Specialties,140,,0,,1,,100,,99.290780141844,
201702,SB0801,All Specialties,122,,0,,1,,100,,99.1869918699187,
201703,SB0801,All Specialties,136,,0,,0,,100,,100,
201704,SB0801,All Specialties,108,,0,,1,,100,,99.0825688073395,
201705,SB0801,All Specialties,136,,0,,0,,100,,100,
201706,SB0801,All Specialties,133,,0,,0,,100,,100,
201707,SB0801,All Specialties,125,,0,,1,,100,,99.2063492063492,
201708,SB0801,All Specialties,143,,0,,0,,100,,100,
201709,SB0801,All Specialties,96,,0,,3,,100,,96.969696969697,
201710,SB0801,All Specialties,151,,0,,3,,100,,98.0519480519481,
201711,SB0801,All Specialties,203,,0,,0,,100,,100,
201712,SB0801,All Specialties,122,,2,,0,,98.3870967741936,,100,
201801,SB0801,All Specialties,153,,2,,0,,98.7096774193548,,100,
201802,SB0801,All Specialties,190,,1,,0,,99.4764397905759,,100,
201803,SB0801,All Specialties,191,,2,,0,,98.9637305699482,,100,
201804,SB0801,All Specialties,158,,0,,0,,100,,100,
201805,SB0801,All Specialties,162,,2,,0,,98.780487804878,,100,
201806,SB0801,All Specialties,160,,6,,0,,96.3855421686747,,100,
201807,SB0801,All Specialties,203,,3,,0,,98.5436893203884,,100,
201808,SB0801,All Specialties,248,,6,,0,,97.6377952755905,,100,
201809,SB0801,All Specialties,185,,9,,0,,95.3608247422681,,100,
201810,SB0801,All Specialties,160,,16,,0,,90.9090909090909,,100,
201811,SB0801,All Specialties,151,,20,,0,,88.3040935672515,,100,
201812,SB0801,All Specialties,97,,20,,0,,82.9059829059829,,100,
201901,SB0801,All Specialties,142,,22,,0,,86.5853658536585,,100,
201902,SB0801,All Specialties,135,,18,,0,,88.2352941176471,,100,
201903,SB0801,All Specialties,134,,34,,0,,79.7619047619048,,100,
201904,SB0801,All Specialties,157,,24,,0,,86.7403314917127,,100,
201905,SB0801,All Specialties,145,,22,,0,,86.8263473053892,,100,
201906,SB0801,All Specialties,156,,13,,0,,92.3076923076923,,100,
201907,SB0801,All Specialties,141,,15,,0,,90.3846153846154,,100,
201908,SB0801,All Specialties,136,,20,,0,,87.1794871794872,,100,
201909,SB0801,All Specialties,152,,13,,0,,92.1212121212121,,100,
201910,SB0801,All Specialties,161,,22,,0,,87.9781420765027,,100,
201911,SB0801,All Specialties,134,,9,,0,,93.7062937062937,,100,
201912,SB0801,All Specialties,122,,6,,0,,95.3125,,100,
202001,SB0801,All Specialties,138,,17,,0,,89.0322580645161,,100,
202002,SB0801,All Specialties,147,,18,,0,,89.0909090909091,,100,
202003,SB0801,All Specialties,129,,17,,0,,88.3561643835616,,100,
202004,SB0801,All Specialties,94,,7,,0,,93.0693069306931,,100,
202005,SB0801,All Specialties,89,,13,,0,,87.2549019607843,,100,
202006,SB0801,All Specialties,83,,12,,0,,87.3684210526316,,100,
202007,SB0801,All Specialties,98,,34,,0,,74.2424242424242,,100,
202008,SB0801,All Specialties,104,,22,,0,,82.5396825396825,,100,
202009,SB0801,All Specialties,96,,23,,0,,80.672268907563,,100,
202010,SB0801,All Specialties,104,,27,,0,,79.3893129770992,,100,
202011,SB0801,All Specialties,129,,18,,0,,87.7551020408163,,100,
202012,SB0801,All Specialties,118,,16,,0,,88.0597014925373,,100,
202101,SB0801,All Specialties,111,,10,,0,,91.7355371900827,,100,
202102,SB0801,All Specialties,112,,10,,0,,91.8032786885246,,100,
202103,SB0801,All Specialties,121,,15,,0,,88.9705882352941,,100,
202104,SB0801,All Specialties,101,,15,,0,,87.0689655172414,,100,
202105,SB0801,All Specialties,127,,11,,0,,92.0289855072464,,100,
202106,SB0801,All Specialties,125,,9,,0,,93.2835820895522,,100,
202107,SB0801,All Specialties,102,,10,,0,,91.0714285714286,,100,
202108,SB0801,All Specialties,101,,11,,0,,90.1785714285714,,100,
202109,SB0801,All Specialties,130,,9,,0,,93.5251798561151,,100,
